position,bid_liquidity(e+08),bid_spread,bid_lots,ask_liquidity(e+08),ask_lots,ask_spread
-70,3.347368036437253,0,26,2.9780382918751225,2,11
-68,3.347368036437253,0,26,2.9780382918751225,2,11
-67,4.127454711553957,0,26,1.6766198620219317,2,11
-78,4.127454711553957,0,27,1.6766198620219317,3,9
-68,4.127454711553957,0,26,1.6766198620219317,2,11
-56,4.127454711553957,0,25,1.6766198620219317,2,13
-70,4.127454711553957,0,26,1.6766198620219317,2,11
-69,4.127454711553957,0,26,1.6766198620219317,2,11
-80,3.7799813230077977,0,27,2.9230533086118915,3,9
-69,3.7799813230077977,0,26,2.9230533086118915,2,11
-78,3.7799813230077977,0,27,2.9230533086118915,3,9
-81,3.7799813230077977,0,27,2.9230533086118915,3,8
-78,3.7799813230077977,0,27,2.9230533086118915,3,9
-73,3.7799813230077977,0,26,2.9230533086118915,2,10
-69,3.831088935557323,0,26,3.5192318080498315,2,11
-81,3.831088935557323,0,27,3.5192318080498315,3,8
-73,3.831088935557323,0,26,3.5192318080498315,2,10
-80,3.831088935557323,0,27,3.5192318080498315,3,9
-78,3.831088935557323,0,27,3.5192318080498315,3,9
-78,3.831088935557323,0,27,3.5192318080498315,3,9
-69,3.57115908399922,0,26,2.8227093736666875,2,11
-78,3.57115908399922,0,27,2.8227093736666875,3,9
-80,3.57115908399922,0,27,2.8227093736666875,3,9
-73,3.57115908399922,0,26,2.8227093736666875,2,10
-81,3.57115908399922,0,27,2.8227093736666875,3,8
-78,3.57115908399922,0,27,2.8227093736666875,3,9
-80,3.229138588572275,0,27,3.220475729952079,3,9
-78,3.229138588572275,0,27,3.220475729952079,3,9
-69,3.229138588572275,0,26,3.220475729952079,2,11
-81,3.229138588572275,0,27,3.220475729952079,3,8
-73,3.229138588572275,0,26,3.220475729952079,2,10
-78,3.229138588572275,0,27,3.220475729952079,3,9
-80,3.079388606610877,0,27,3.6010015333057925,3,9
-69,3.079388606610877,0,26,3.6010015333057925,2,11
-73,3.079388606610877,0,26,3.6010015333057925,2,10
-81,3.079388606610877,0,27,3.6010015333057925,3,8
-78,3.079388606610877,0,27,3.6010015333057925,3,9
-78,3.079388606610877,0,27,3.6010015333057925,3,9
-78,3.0662867380216285,0,27,5.805041714290474,3,9
-78,3.0662867380216285,0,27,5.805041714290474,3,9
-80,3.0662867380216285,0,27,5.805041714290474,3,9
-65,3.0662867380216285,0,26,5.805041714290474,2,12
-73,3.0662867380216285,0,26,5.805041714290474,2,10
-43,3.0662867380216285,0,24,5.805041714290474,1,15
-78,3.1328200740290977,0,27,5.890853844206617,3,9
-78,3.1328200740290977,0,27,5.890853844206617,3,9
-65,3.1328200740290977,0,26,5.890853844206617,2,12
-80,3.1328200740290977,0,27,5.890853844206617,3,9
-43,3.1328200740290977,0,24,5.890853844206617,1,15
-73,3.1328200740290977,0,26,5.890853844206617,2,10
-73,2.124231178220109,0,26,4.060787210926136,2,10
-78,2.124231178220109,0,27,4.060787210926136,3,9
-80,2.124231178220109,0,27,4.060787210926136,3,9
-43,2.124231178220109,0,24,4.060787210926136,1,15
-65,2.124231178220109,0,26,4.060787210926136,2,12
-78,2.124231178220109,0,27,4.060787210926136,3,9
-73,3.945394102973655,0,26,3.7022004001917512,2,10
-43,3.945394102973655,0,24,3.7022004001917512,1,15
-78,3.945394102973655,0,27,3.7022004001917512,3,9
-78,3.945394102973655,0,27,3.7022004001917512,3,9
-65,3.945394102973655,0,26,3.7022004001917512,2,12
-80,3.945394102973655,0,27,3.7022004001917512,3,9
-65,6.498869982296735,0,26,1.4800687139829227,2,12
-78,6.498869982296735,0,27,1.4800687139829227,3,9
-80,6.498869982296735,0,27,1.4800687139829227,3,9
-43,6.498869982296735,0,24,1.4800687139829227,1,15
-73,6.498869982296735,0,26,1.4800687139829227,2,10
-78,6.498869982296735,0,27,1.4800687139829227,3,9
-78,3.343179625548034,0,27,1.4263485524624449,3,9
-51,3.343179625548034,0,25,1.4263485524624449,2,14
-80,3.343179625548034,0,27,1.4263485524624449,3,9
-78,3.343179625548034,0,27,1.4263485524624449,3,9
-65,3.343179625548034,0,26,1.4263485524624449,2,12
-65,3.343179625548034,0,26,1.4263485524624449,2,12
-65,3.595783369667511,0,26,2.474831976437515,2,12
-51,3.595783369667511,0,25,2.474831976437515,2,14
-53,3.595783369667511,0,25,2.474831976437515,2,14
-43,3.595783369667511,0,24,2.474831976437515,1,15
-51,3.595783369667511,0,25,2.474831976437515,2,14
-51,3.595783369667511,0,25,2.474831976437515,2,14
-51,2.9118800596318173,0,25,2.2010826556159184,2,14
-65,2.9118800596318173,0,26,2.2010826556159184,2,12
-43,2.9118800596318173,0,24,2.2010826556159184,1,15
-51,2.9118800596318173,0,25,2.2010826556159184,2,14
-51,2.9118800596318173,0,25,2.2010826556159184,2,14
-53,2.9118800596318173,0,25,2.2010826556159184,2,14
-51,3.942403150557856,0,25,2.014087664822407,2,14
-51,3.942403150557856,0,25,2.014087664822407,2,14
-51,3.942403150557856,0,25,2.014087664822407,2,14
-53,3.942403150557856,0,25,2.014087664822407,2,14
-65,3.942403150557856,0,26,2.014087664822407,2,12
-43,3.942403150557856,0,24,2.014087664822407,1,15
-51,3.1125661380521223,0,25,2.517734062749624,2,14
-51,3.1125661380521223,0,25,2.517734062749624,2,14
-53,3.1125661380521223,0,25,2.517734062749624,2,14
-65,3.1125661380521223,0,26,2.517734062749624,2,12
-43,3.1125661380521223,0,24,2.517734062749624,1,15
-51,3.1125661380521223,0,25,2.517734062749624,2,14
-43,3.9898721146680685,0,24,2.035415636754489,1,15
-51,3.9898721146680685,0,25,2.035415636754489,2,14
-53,3.9898721146680685,0,25,2.035415636754489,2,14
-51,3.9898721146680685,0,25,2.035415636754489,2,14
-51,3.9898721146680685,0,25,2.035415636754489,2,14
-65,3.9898721146680685,0,26,2.035415636754489,2,12
-51,3.8649096663567506,0,25,2.223215590180956,2,14
-65,3.8649096663567506,0,26,2.223215590180956,2,12
-43,3.8649096663567506,0,24,2.223215590180956,1,15
-51,3.8649096663567506,0,25,2.223215590180956,2,14
-53,3.8649096663567506,0,25,2.223215590180956,2,14
-51,3.8649096663567506,0,25,2.223215590180956,2,14
-43,3.6530310990159793,0,24,2.102558297723173,1,15
-51,3.6530310990159793,0,25,2.102558297723173,2,14
-51,3.6530310990159793,0,25,2.102558297723173,2,14
-53,3.6530310990159793,0,25,2.102558297723173,2,14
-51,3.6530310990159793,0,25,2.102558297723173,2,14
-65,3.6530310990159793,0,26,2.102558297723173,2,12
-51,3.68044866795112,0,25,3.2489075982481137,2,14
-51,3.68044866795112,0,25,3.2489075982481137,2,14
-43,3.68044866795112,0,24,3.2489075982481137,1,15
-53,3.68044866795112,0,25,3.2489075982481137,2,14
-51,3.68044866795112,0,25,3.2489075982481137,2,14
-54,3.68044866795112,0,25,3.2489075982481137,2,13
-53,3.2630782299738272,0,25,4.397515405115909,2,14
-54,3.2630782299738272,0,25,4.397515405115909,2,13
-51,3.2630782299738272,0,25,4.397515405115909,2,14
-51,3.2630782299738272,0,25,4.397515405115909,2,14
-43,3.2630782299738272,0,24,4.397515405115909,1,15
-51,3.2630782299738272,0,25,4.397515405115909,2,14
-51,3.212173736065276,0,25,4.341848718536827,2,14
-53,3.212173736065276,0,25,4.341848718536827,2,14
-43,3.212173736065276,0,24,4.341848718536827,1,15
-50,3.212173736065276,0,25,4.341848718536827,2,14
-54,3.212173736065276,0,25,4.341848718536827,2,13
-51,3.212173736065276,0,25,4.341848718536827,2,14
-51,2.9450937733656803,0,25,2.69679056781168,2,14
-43,2.9450937733656803,0,24,2.69679056781168,1,15
-53,2.9450937733656803,0,25,2.69679056781168,2,14
-54,2.9450937733656803,0,25,2.69679056781168,2,13
-51,2.9450937733656803,0,25,2.69679056781168,2,14
-50,2.9450937733656803,0,25,2.69679056781168,2,14
-50,2.761629222751297,0,25,2.5624727384494888,2,14
-53,2.761629222751297,0,25,2.5624727384494888,2,14
-43,2.761629222751297,0,24,2.5624727384494888,1,15
-51,2.761629222751297,0,25,2.5624727384494888,2,14
-51,2.761629222751297,0,25,2.5624727384494888,2,14
-54,2.761629222751297,0,25,2.5624727384494888,2,13
-54,4.15235309842857,0,25,2.105293148497015,2,13
-50,4.15235309842857,0,25,2.105293148497015,2,14
-53,4.15235309842857,0,25,2.105293148497015,2,14
-51,4.15235309842857,0,25,2.105293148497015,2,14
-43,4.15235309842857,0,24,2.105293148497015,1,15
-51,4.15235309842857,0,25,2.105293148497015,2,14
-50,4.109069004424475,0,25,3.6550827804518238,2,14
-54,4.109069004424475,0,25,3.6550827804518238,2,13
-51,4.109069004424475,0,25,3.6550827804518238,2,14
-53,4.109069004424475,0,25,3.6550827804518238,2,14
-51,4.109069004424475,0,25,3.6550827804518238,2,14
-43,4.109069004424475,0,24,3.6550827804518238,1,15
-53,2.859388115021013,0,25,5.806970263022608,2,14
-51,2.859388115021013,0,25,5.806970263022608,2,14
-51,2.859388115021013,0,25,5.806970263022608,2,14
-54,2.859388115021013,0,25,5.806970263022608,2,13
-43,2.859388115021013,0,24,5.806970263022608,1,15
-50,2.859388115021013,0,25,5.806970263022608,2,14
-54,2.8871714183603165,0,25,4.124791668368822,2,13
-43,2.8871714183603165,0,24,4.124791668368822,1,15
-51,2.8871714183603165,0,25,4.124791668368822,2,14
-51,2.8871714183603165,0,25,4.124791668368822,2,14
-53,2.8871714183603165,0,25,4.124791668368822,2,14
-50,2.8871714183603165,0,25,4.124791668368822,2,14
-51,5.432056977653669,0,25,3.562478180509639,2,14
-51,5.432056977653669,0,25,3.562478180509639,2,14
-53,5.432056977653669,0,25,3.562478180509639,2,14
-50,5.432056977653669,0,25,3.562478180509639,2,14
-43,5.432056977653669,0,24,3.562478180509639,1,15
-54,5.432056977653669,0,25,3.562478180509639,2,13
-53,3.7218316416618205,0,25,3.635922995788574,2,14
-51,3.7218316416618205,0,25,3.635922995788574,2,14
-51,3.7218316416618205,0,25,3.635922995788574,2,14
-43,3.7218316416618205,0,24,3.635922995788574,1,15
-54,3.7218316416618205,0,25,3.635922995788574,2,13
-50,3.7218316416618205,0,25,3.635922995788574,2,14
-53,1.7617455502750865,0,25,6.226036066199025,2,14
-50,1.7617455502750865,0,25,6.226036066199025,2,14
-51,1.7617455502750865,0,25,6.226036066199025,2,14
-51,1.7617455502750865,0,25,6.226036066199025,2,14
-54,1.7617455502750865,0,25,6.226036066199025,2,13
-43,1.7617455502750865,0,24,6.226036066199025,1,15
-53,5.493719077053744,0,25,2.3858665535912977,2,14
-54,5.493719077053744,0,25,2.3858665535912977,2,13
-43,5.493719077053744,0,24,2.3858665535912977,1,15
-50,5.493719077053744,0,25,2.3858665535912977,2,14
-51,5.493719077053744,0,25,2.3858665535912977,2,14
-51,5.493719077053744,0,25,2.3858665535912977,2,14
-54,2.1717586922722845,0,25,6.014870147563609,2,13
-51,2.1717586922722845,0,25,6.014870147563609,2,14
-43,2.1717586922722845,0,24,6.014870147563609,1,15
-51,2.1717586922722845,0,25,6.014870147563609,2,14
-50,2.1717586922722845,0,25,6.014870147563609,2,14
-53,2.1717586922722845,0,25,6.014870147563609,2,14
-53,2.6862391178337637,0,25,6.4403821196189694,2,14
-29,2.6862391178337637,0,23,6.4403821196189694,1,17
-50,2.6862391178337637,0,25,6.4403821196189694,2,14
-26,2.6862391178337637,0,23,6.4403821196189694,1,17
-45,2.6862391178337637,0,24,6.4403821196189694,1,15
-19,2.6862391178337637,0,22,6.4403821196189694,0,18
-45,2.661154118165973,0,24,6.27301547286871,1,15
-32,2.661154118165973,0,23,6.27301547286871,1,16
-29,2.661154118165973,0,23,6.27301547286871,1,17
-53,2.661154118165973,0,25,6.27301547286871,2,14
-26,2.661154118165973,0,23,6.27301547286871,1,17
-37,2.661154118165973,0,24,6.27301547286871,1,16
-53,2.759276763112544,0,25,4.393243687746127,2,14
-29,2.759276763112544,0,23,4.393243687746127,1,17
-45,2.759276763112544,0,24,4.393243687746127,1,15
-37,2.759276763112544,0,24,4.393243687746127,1,16
-26,2.759276763112544,0,23,4.393243687746127,1,17
-32,2.759276763112544,0,23,4.393243687746127,1,16
-32,2.6351802696940156,0,23,4.073323707690035,1,16
-26,2.6351802696940156,0,23,4.073323707690035,1,17
-37,2.6351802696940156,0,24,4.073323707690035,1,16
-29,2.6351802696940156,0,23,4.073323707690035,1,17
-45,2.6351802696940156,0,24,4.073323707690035,1,15
-53,2.6351802696940156,0,25,4.073323707690035,2,14
-26,3.632646776483842,0,23,4.324273674486911,1,17
-53,3.632646776483842,0,25,4.324273674486911,2,14
-32,3.632646776483842,0,23,4.324273674486911,1,16
-37,3.632646776483842,0,24,4.324273674486911,1,16
-45,3.632646776483842,0,24,4.324273674486911,1,15
-29,3.632646776483842,0,23,4.324273674486911,1,17
-29,3.2581055492089694,0,23,2.848277885142037,1,17
-33,3.2581055492089694,0,23,2.848277885142037,1,16
-37,3.2581055492089694,0,24,2.848277885142037,1,16
-45,3.2581055492089694,0,24,2.848277885142037,1,15
-32,3.2581055492089694,0,23,2.848277885142037,1,16
-53,3.2581055492089694,0,25,2.848277885142037,2,14
-45,3.692620887653856,0,24,2.982191191926799,1,15
-53,3.692620887653856,0,25,2.982191191926799,2,14
-37,3.692620887653856,0,24,2.982191191926799,1,16
-32,3.692620887653856,0,23,2.982191191926799,1,16
-33,3.692620887653856,0,23,2.982191191926799,1,16
-29,3.692620887653856,0,23,2.982191191926799,1,17
-45,2.9332240332940773,0,24,2.685760765775451,1,15
-37,2.9332240332940773,0,24,2.685760765775451,1,16
-33,2.9332240332940773,0,23,2.685760765775451,1,16
-32,2.9332240332940773,0,23,2.685760765775451,1,16
-53,2.9332240332940773,0,25,2.685760765775451,2,14
-29,2.9332240332940773,0,23,2.685760765775451,1,17
-48,2.7314947433324783,0,24,3.6513069483264604,1,14
-53,2.7314947433324783,0,25,3.6513069483264604,2,14
-33,2.7314947433324783,0,23,3.6513069483264604,1,16
-32,2.7314947433324783,0,23,3.6513069483264604,1,16
-38,2.7314947433324783,0,24,3.6513069483264604,1,16
-34,2.7314947433324783,0,23,3.6513069483264604,1,16
-38,2.7314947433324783,0,24,4.050073462816151,1,16
-40,2.7314947433324783,0,24,4.050073462816151,1,15
-32,2.7314947433324783,0,23,4.050073462816151,1,16
-24,2.7314947433324783,0,22,4.050073462816151,0,17
-10,2.7314947433324783,0,21,4.050073462816151,0,19
-34,2.7314947433324783,0,23,4.050073462816151,1,16
-32,2.4845713074950897,0,23,3.2740302600787055,1,16
-38,2.4845713074950897,0,24,3.2740302600787055,1,16
-40,2.4845713074950897,0,24,3.2740302600787055,1,15
-10,2.4845713074950897,0,21,3.2740302600787055,0,19
-24,2.4845713074950897,0,22,3.2740302600787055,0,17
-34,2.4845713074950897,0,23,3.2740302600787055,1,16
-40,2.8028192660565194,0,24,3.0649511466636596,1,15
-10,2.8028192660565194,0,21,3.0649511466636596,0,19
-9,2.8028192660565194,0,21,3.0649511466636596,0,19
-15,2.8028192660565194,0,21,3.0649511466636596,0,18
-24,2.8028192660565194,0,22,3.0649511466636596,0,17
-34,2.8028192660565194,0,23,3.0649511466636596,1,16
-9,2.8069055168930537,0,21,4.0087511267825215,0,19
-15,2.8069055168930537,0,21,4.0087511267825215,0,18
-40,2.8069055168930537,0,24,4.0087511267825215,1,15
-24,2.8069055168930537,0,22,4.0087511267825215,0,17
-34,2.8069055168930537,0,23,4.0087511267825215,1,16
-10,2.8069055168930537,0,21,4.0087511267825215,0,19
-34,2.9954656285265986,0,23,4.237017128520169,1,16
-24,2.9954656285265986,0,22,4.237017128520169,0,17
-15,2.9954656285265986,0,21,4.237017128520169,0,18
-40,2.9954656285265986,0,24,4.237017128520169,1,15
-9,2.9954656285265986,0,21,4.237017128520169,0,19
-10,2.9954656285265986,0,21,4.237017128520169,0,19
-15,2.6026572696996575,0,21,4.1333426202270305,0,18
-40,2.6026572696996575,0,24,4.1333426202270305,1,15
-24,2.6026572696996575,0,22,4.1333426202270305,0,17
-10,2.6026572696996575,0,21,4.1333426202270305,0,19
-34,2.6026572696996575,0,23,4.1333426202270305,1,16
-9,2.6026572696996575,0,21,4.1333426202270305,0,19
-9,2.6844197686899998,0,21,4.259242593750873,0,19
-34,2.6844197686899998,0,23,4.259242593750873,1,16
-10,2.6844197686899998,0,21,4.259242593750873,0,19
-24,2.6844197686899998,0,22,4.259242593750873,0,17
-40,2.6844197686899998,0,24,4.259242593750873,1,15
-15,2.6844197686899998,0,21,4.259242593750873,0,18
-40,2.810169762063294,0,24,4.259242593750873,1,15
-10,2.810169762063294,0,21,4.259242593750873,0,19
-34,2.810169762063294,0,23,4.259242593750873,1,16
-15,2.810169762063294,0,21,4.259242593750873,0,18
-9,2.810169762063294,0,21,4.259242593750873,0,19
-24,2.810169762063294,0,22,4.259242593750873,0,17
-40,3.5077107998825894,0,24,4.036619273802826,1,15
-15,3.5077107998825894,0,21,4.036619273802826,0,18
-34,3.5077107998825894,0,23,4.036619273802826,1,16
-10,3.5077107998825894,0,21,4.036619273802826,0,19
-24,3.5077107998825894,0,22,4.036619273802826,0,17
-9,3.5077107998825894,0,21,4.036619273802826,0,19
-24,3.407130801208253,0,22,3.3658526071376325,0,17
11,3.407130801208253,0,19,3.3658526071376325,0,21
-11,3.407130801208253,0,21,3.3658526071376325,0,19
-9,3.407130801208253,0,21,3.3658526071376325,0,19
6,3.407130801208253,0,19,3.3658526071376325,0,21
-16,3.407130801208253,0,22,3.3658526071376325,0,18
-11,2.883315351060705,0,21,6.084644378452587,0,19
6,2.883315351060705,0,19,6.084644378452587,0,21
11,2.883315351060705,0,19,6.084644378452587,0,21
-24,2.883315351060705,0,22,6.084644378452587,0,17
-9,2.883315351060705,0,21,6.084644378452587,0,19
-16,2.883315351060705,0,22,6.084644378452587,0,18
-21,2.6397713194796415,0,22,4.268487402577183,0,18
-15,2.6397713194796415,0,21,4.268487402577183,0,18
6,2.6397713194796415,0,19,4.268487402577183,0,21
-15,2.6397713194796415,0,21,4.268487402577183,0,18
12,2.6397713194796415,0,19,4.268487402577183,0,21
-10,2.6397713194796415,0,21,4.268487402577183,0,19
6,2.475446840827099,0,19,4.540504062595445,0,21
-15,2.475446840827099,0,21,4.540504062595445,0,18
12,2.475446840827099,0,19,4.540504062595445,0,21
-10,2.475446840827099,0,21,4.540504062595445,0,19
-39,2.475446840827099,0,24,4.540504062595445,1,16
-27,2.475446840827099,0,23,4.540504062595445,1,17
-27,2.382663878993637,0,23,6.5480984365579875,1,17
-9,2.382663878993637,0,21,6.5480984365579875,0,19
25,2.382663878993637,0,17,6.5480984365579875,0,22
6,2.382663878993637,0,19,6.5480984365579875,0,21
31,2.382663878993637,1,17,6.5480984365579875,0,23
-39,2.382663878993637,0,24,6.5480984365579875,1,16
31,3.1294638895222464,1,17,3.126060927618234,0,23
-27,3.1294638895222464,0,23,3.126060927618234,1,17
6,3.1294638895222464,0,19,3.126060927618234,0,21
25,3.1294638895222464,0,17,3.126060927618234,0,22
-39,3.1294638895222464,0,24,3.126060927618234,1,16
-9,3.1294638895222464,0,21,3.126060927618234,0,19
-4,3.247510693457627,0,20,4.333740820684058,0,20
-9,3.247510693457627,0,21,4.333740820684058,0,19
16,3.247510693457627,0,18,4.333740820684058,0,22
31,3.247510693457627,1,17,4.333740820684058,0,23
29,3.247510693457627,1,17,4.333740820684058,0,23
-39,3.247510693457627,0,24,4.333740820684058,1,16
-39,2.265897177635653,0,24,6.241850076419021,1,16
29,2.265897177635653,1,17,6.241850076419021,0,23
-4,2.265897177635653,0,20,6.241850076419021,0,20
-9,2.265897177635653,0,21,6.241850076419021,0,19
31,2.265897177635653,1,17,6.241850076419021,0,23
16,2.265897177635653,0,18,6.241850076419021,0,22
-4,2.6099156348006303,0,20,5.9728473272469005,0,20
-9,2.6099156348006303,0,21,5.9728473272469005,0,19
29,2.6099156348006303,1,17,5.9728473272469005,0,23
-39,2.6099156348006303,0,24,5.9728473272469005,1,16
31,2.6099156348006303,1,17,5.9728473272469005,0,23
16,2.6099156348006303,0,18,5.9728473272469005,0,22
31,1.7098770770227696,1,17,6.635242338703413,0,23
34,1.7098770770227696,1,16,6.635242338703413,0,23
-19,1.7098770770227696,0,22,6.635242338703413,0,18
-14,1.7098770770227696,0,21,6.635242338703413,0,19
7,1.7098770770227696,0,19,6.635242338703413,0,21
-15,1.7098770770227696,0,21,6.635242338703413,0,18
8,4.770543563876996,0,19,3.541069505630832,0,21
9,4.770543563876996,0,19,3.541069505630832,0,21
7,4.770543563876996,0,19,3.541069505630832,0,21
11,4.770543563876996,0,19,3.541069505630832,0,21
5,4.770543563876996,0,19,3.541069505630832,0,21
-16,4.770543563876996,0,22,3.541069505630832,0,18
-3,3.0495231271516743,0,20,3.3205855085578824,0,20
5,3.0495231271516743,0,19,3.3205855085578824,0,21
7,3.0495231271516743,0,19,3.3205855085578824,0,21
-13,3.0495231271516743,0,21,3.3205855085578824,0,19
-16,3.0495231271516743,0,22,3.3205855085578824,0,18
-10,3.0495231271516743,0,21,3.3205855085578824,0,19
5,2.9621134775201683,0,19,3.2220217003985794,0,21
-16,2.9621134775201683,0,22,3.2220217003985794,0,18
-10,2.9621134775201683,0,21,3.2220217003985794,0,19
-13,2.9621134775201683,0,21,3.2220217003985794,0,19
7,2.9621134775201683,0,19,3.2220217003985794,0,21
-3,2.9621134775201683,0,20,3.2220217003985794,0,20
-16,1.8542409933214206,0,22,8.350428320609138,0,18
-23,1.8542409933214206,0,22,8.350428320609138,0,17
25,1.8542409933214206,0,17,8.350428320609138,0,22
-25,1.8542409933214206,0,22,8.350428320609138,1,17
-3,1.8542409933214206,0,20,8.350428320609138,0,20
-20,1.8542409933214206,0,22,8.350428320609138,0,18
-23,2.1578265962860046,0,22,4.597730966644622,0,17
-25,2.1578265962860046,0,22,4.597730966644622,1,17
5,2.1578265962860046,0,19,4.597730966644622,0,21
-20,2.1578265962860046,0,22,4.597730966644622,0,18
4,2.1578265962860046,0,20,4.597730966644622,0,20
-3,2.1578265962860046,0,20,4.597730966644622,0,20
-25,1.7352164482707142,0,22,5.23566670803953,1,17
-20,1.7352164482707142,0,22,5.23566670803953,0,18
-23,1.7352164482707142,0,22,5.23566670803953,0,17
4,1.7352164482707142,0,20,5.23566670803953,0,20
5,1.7352164482707142,0,19,5.23566670803953,0,21
-3,1.7352164482707142,0,20,5.23566670803953,0,20
-32,1.757167343049981,0,23,5.735966701376616,1,16
-6,1.757167343049981,0,21,5.735966701376616,0,19
-16,1.757167343049981,0,22,5.735966701376616,0,18
1,1.757167343049981,0,20,5.735966701376616,0,20
-25,1.757167343049981,0,22,5.735966701376616,1,17
-29,1.757167343049981,0,23,5.735966701376616,1,17
1,2.2007408331673326,0,20,8.192583908514644,0,20
-6,2.2007408331673326,0,21,8.192583908514644,0,19
-32,2.2007408331673326,0,23,8.192583908514644,1,16
-25,2.2007408331673326,0,22,8.192583908514644,1,17
-16,2.2007408331673326,0,22,8.192583908514644,0,18
-29,2.2007408331673326,0,23,8.192583908514644,1,17
-9,3.70480289621488,0,21,2.854808373482601,0,19
-6,3.70480289621488,0,21,2.854808373482601,0,19
-19,3.70480289621488,0,22,2.854808373482601,0,18
-16,3.70480289621488,0,22,2.854808373482601,0,18
-32,3.70480289621488,0,23,2.854808373482601,1,16
-25,3.70480289621488,0,22,2.854808373482601,1,17
-21,6.236924268012174,0,22,2.9409712430697637,0,18
-9,6.236924268012174,0,21,2.9409712430697637,0,19
-28,6.236924268012174,0,23,2.9409712430697637,1,17
-25,6.236924268012174,0,22,2.9409712430697637,1,17
-37,6.236924268012174,0,24,2.9409712430697637,1,16
-34,6.236924268012174,0,23,2.9409712430697637,1,16
-36,3.15571294631024,0,23,3.952834559984678,1,16
-25,3.15571294631024,0,22,3.952834559984678,1,17
-38,3.15571294631024,0,24,3.952834559984678,1,16
-28,3.15571294631024,0,23,3.952834559984678,1,17
-33,3.15571294631024,0,23,3.952834559984678,1,16
-44,3.15571294631024,0,24,3.952834559984678,1,15
-44,3.0246675444355673,0,24,3.7052601484588323,1,15
-28,3.0246675444355673,0,23,3.7052601484588323,1,17
-38,3.0246675444355673,0,24,3.7052601484588323,1,16
-25,3.0246675444355673,0,22,3.7052601484588323,1,17
-36,3.0246675444355673,0,23,3.7052601484588323,1,16
-33,3.0246675444355673,0,23,3.7052601484588323,1,16
-28,2.781310895014097,0,23,4.213768279750117,1,17
-44,2.781310895014097,0,24,4.213768279750117,1,15
-38,2.781310895014097,0,24,4.213768279750117,1,16
-36,2.781310895014097,0,23,4.213768279750117,1,16
-33,2.781310895014097,0,23,4.213768279750117,1,16
-25,2.781310895014097,0,22,4.213768279750117,1,17
-33,3.0938897700235346,0,23,6.084576796949137,1,16
-25,3.0938897700235346,0,22,6.084576796949137,1,17
-38,3.0938897700235346,0,24,6.084576796949137,1,16
-44,3.0938897700235346,0,24,6.084576796949137,1,15
-36,3.0938897700235346,0,23,6.084576796949137,1,16
-28,3.0938897700235346,0,23,6.084576796949137,1,17
-38,2.44563218933399,0,24,4.3510105125665985,1,16
-36,2.44563218933399,0,23,4.3510105125665985,1,16
-33,2.44563218933399,0,23,4.3510105125665985,1,16
-25,2.44563218933399,0,22,4.3510105125665985,1,17
-28,2.44563218933399,0,23,4.3510105125665985,1,17
-44,2.44563218933399,0,24,4.3510105125665985,1,15
-54,3.028805979431632,0,25,5.967551822007119,2,13
-31,3.028805979431632,0,23,5.967551822007119,1,17
-49,3.028805979431632,0,25,5.967551822007119,1,14
-52,3.028805979431632,0,25,5.967551822007119,2,14
-42,3.028805979431632,0,24,5.967551822007119,1,15
-44,3.028805979431632,0,24,5.967551822007119,1,15
-54,3.0167951878372237,0,25,3.3340812333715153,2,13
-49,3.0167951878372237,0,25,3.3340812333715153,1,14
-52,3.0167951878372237,0,25,3.3340812333715153,2,14
-44,3.0167951878372237,0,24,3.3340812333715153,1,15
-31,3.0167951878372237,0,23,3.3340812333715153,1,17
-42,3.0167951878372237,0,24,3.3340812333715153,1,15
-44,2.8228451309030436,0,24,4.086979761385525,1,15
-42,2.8228451309030436,0,24,4.086979761385525,1,15
-49,2.8228451309030436,0,25,4.086979761385525,1,14
-31,2.8228451309030436,0,23,4.086979761385525,1,17
-54,2.8228451309030436,0,25,4.086979761385525,2,13
-52,2.8228451309030436,0,25,4.086979761385525,2,14
-52,2.276013677611709,0,25,5.9586876593469675,2,14
-31,2.276013677611709,0,23,5.9586876593469675,1,17
-42,2.276013677611709,0,24,5.9586876593469675,1,15
-54,2.276013677611709,0,25,5.9586876593469675,2,13
-49,2.276013677611709,0,25,5.9586876593469675,1,14
-44,2.276013677611709,0,24,5.9586876593469675,1,15
-48,1.6135177957391744,0,24,4.852495465218561,1,14
-27,1.6135177957391744,0,23,4.852495465218561,1,17
-59,1.6135177957391744,0,25,4.852495465218561,2,13
-46,1.6135177957391744,0,24,4.852495465218561,1,15
-54,1.6135177957391744,0,25,4.852495465218561,2,13
-66,1.6135177957391744,0,26,4.852495465218561,2,11
-48,2.3860395713554365,0,24,6.214418459015276,1,14
-59,2.3860395713554365,0,25,6.214418459015276,2,13
-66,2.3860395713554365,0,26,6.214418459015276,2,11
-54,2.3860395713554365,0,25,6.214418459015276,2,13
-46,2.3860395713554365,0,24,6.214418459015276,1,15
-27,2.3860395713554365,0,23,6.214418459015276,1,17
-62,1.7636514692087113,0,26,5.27208436795764,2,12
-27,1.7636514692087113,0,23,5.27208436795764,1,17
-50,1.7636514692087113,0,25,5.27208436795764,2,14
-59,1.7636514692087113,0,25,5.27208436795764,2,13
-54,1.7636514692087113,0,25,5.27208436795764,2,13
-66,1.7636514692087113,0,26,5.27208436795764,2,11
-48,1.8384471916102991,0,24,6.034171300622103,1,14
