Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
45.483808,0,Cancel,364,,-12,,
45.483836,1,Insert,366,B,12,140500.0,G
45.483866,0,Cancel,365,,-15,,
45.483896,1,Insert,367,A,15,141100.0,G
45.483915,0,Cancel,140,,-18,,
45.483948,0,Cancel,141,,-41,,
45.483969,1,Insert,142,B,50,140700.0,G
45.484015,1,Insert,146,B,45,140600.0,G
45.485267,0,Insert,269707191,B,8000,140700.0,G
45.48527,0,Insert,269707195,B,8000,140700.0,G
45.485289,0,Cancel,269704967,,-1000,,
45.485491,0,Cancel,269707195,,-8000,,
45.485491,0,Cancel,269707191,,-8000,,
45.491784,0,Insert,269707347,A,2000,141200.0,G
45.506469,0,Cancel,7017199,,-10000,,
45.506469,0,Cancel,7017200,,-10000,,
45.506469,1,Insert,7017201,A,10000,141400.0,G
45.506469,1,Insert,7017202,B,10000,140200.0,G
45.529792,0,Cancel,269705035,,-1000,,
45.529885,0,Insert,269707791,B,1000,139200.0,G
45.550499,1,Insert,5096662,A,57,141400.0,G
45.570474,0,Insert,269708747,B,1000,140700.0,G
45.570487,0,Insert,269708751,B,1000,140800.0,G
45.570516,0,Insert,269708755,B,710,140800.0,G
45.570567,0,Cancel,269705743,,-2000,,
45.570567,0,Insert,269708767,B,2000,106900.0,G
45.57057,0,Cancel,269708747,,-1000,,
45.570573,0,Cancel,269704991,,-2000,,
45.570574,0,Cancel,269705135,,-1000,,
45.570789,0,Insert,269708791,B,1000,140700.0,G
45.573167,0,Cancel,269708751,,-1000,,
45.581967,0,Cancel,269705947,,-1000,,
45.582072,0,Cancel,269708767,,-2000,,
45.582072,0,Insert,269709067,B,2000,106800.0,G
45.589495,0,Cancel,269708791,,-1000,,
45.590872,0,Insert,269709275,A,1000,141000.0,G
45.590894,0,Cancel,269706451,,-1000,,
45.590895,0,Cancel,269706455,,-1000,,
45.590901,0,Insert,269709279,A,1000,140900.0,G
45.590925,0,Insert,269709283,B,1000,111200.0,G
45.590949,0,Insert,269709287,A,1000,185200.0,G
45.619125,0,Cancel,269708755,,-710,,
45.619153,0,Insert,269710239,A,1000,140900.0,G
45.619153,0,Cancel,269709279,,-1000,,
45.619155,0,Insert,269710243,B,1000,140100.0,G
45.619158,0,Insert,269710251,B,2000,139800.0,G
45.619158,0,Insert,269710255,A,1000,140900.0,G
45.619204,0,Insert,269710263,A,1000,140900.0,G
45.622733,0,Cancel,269710239,,-1000,,
45.622763,0,Cancel,269710263,,-1000,,
45.649981,0,Insert,269710695,A,1000,140900.0,G
45.683738,0,Insert,269711427,A,8000,140900.0,G
45.716334,1,Insert,130,B,12,140700.0,G
45.716992,0,Cancel,366,,-12,,
45.717049,1,Insert,368,B,12,140500.0,G
45.717101,0,Cancel,367,,-15,,
45.717122,1,Insert,369,A,15,141100.0,G
45.71714,1,Insert,143,A,50,140900.0,G
45.753247,0,Cancel,269711427,,-8000,,
45.83394,0,Cancel,7017201,,-10000,,
45.83394,0,Cancel,7017202,,-10000,,
45.83394,1,Insert,7017203,A,10000,141400.0,G
45.83394,1,Insert,7017204,B,10000,140200.0,G
45.844471,0,Cancel,269695155,,-1000,,
45.844475,0,Insert,269713771,A,1000,140900.0,G
45.844492,0,Cancel,269709283,,-1000,,
45.844517,0,Insert,269713775,A,1000,140900.0,G
45.844541,0,Insert,269713779,B,1000,111100.0,G
45.844585,0,Insert,269713783,A,8000,140900.0,G
45.845024,0,Cancel,269706083,,-2000,,
45.845024,0,Insert,269713883,A,2000,175400.0,G
45.845395,0,Insert,269713983,A,2000,140800.0,G
45.845426,0,Cancel,269705895,,-2000,,
45.845474,0,Cancel,269713983,,-2000,,
45.845691,0,Insert,269714035,A,2000,141800.0,G
45.845948,0,Cancel,269713883,,-2000,,
45.845948,0,Insert,269714063,A,2000,175500.0,G
45.872535,0,Cancel,269713775,,-1000,,
45.872561,0,Cancel,269709287,,-1000,,
45.87299,0,Cancel,269713783,,-8000,,
45.893882,0,Cancel,269710695,,-1000,,
45.897977,0,Insert,269714951,A,1000,140900.0,G
45.912377,0,Cancel,269714951,,-1000,,
45.9124,0,Cancel,269713771,,-1000,,
45.912404,0,Insert,269715195,A,1000,185100.0,G
45.91263,1,Insert,5096663,A,60,141000.0,G
45.913354,0,Insert,269715211,B,1000,140400.0,G
45.913665,0,Cancel,269715211,,-1000,,
45.942923,0,Cancel,269706135,,-2000,,
45.942923,0,Insert,269715395,B,2000,140600.0,G
45.942923,0,Cancel,269705003,,-1000,,
45.942925,0,Insert,269715399,B,8000,140700.0,G
45.942949,0,Cancel,269715399,,-8000,,
45.942979,0,Insert,269715415,B,1000,140700.0,G
45.943026,0,Insert,269715427,A,1000,140900.0,G
45.943046,0,Cancel,269707347,,-2000,,
45.943086,0,Cancel,269705787,,-3000,,
45.943144,0,Cancel,269715427,,-1000,,
45.943303,0,Insert,269715455,B,8000,140700.0,G
45.943305,0,Insert,269715463,B,8000,140700.0,G
45.943366,0,Insert,269715475,B,1000,140400.0,G
45.943487,0,Insert,269715495,A,1000,140900.0,G
45.943592,0,Cancel,269715455,,-8000,,
45.943663,0,Cancel,269715475,,-1000,,
45.947655,0,Insert,269715559,B,1000,140400.0,G
45.948141,0,Cancel,269715559,,-1000,,
45.954226,0,Cancel,269709275,,-1000,,
45.957423,0,Cancel,269715463,,-8000,,
45.979688,0,Insert,269715939,A,8000,140900.0,G
45.990296,0,Cancel,269715395,,-2000,,
45.990296,0,Insert,269716131,B,2000,139600.0,G
45.990562,0,Cancel,269715495,,-1000,,
45.99059,0,Cancel,269715939,,-8000,,
45.991018,0,Insert,269716151,B,1000,140400.0,G
45.99104,0,Cancel,269651687,,-1000,,
45.991615,0,Cancel,269716151,,-1000,,
45.991642,0,Insert,269716155,B,1000,96500.0,G
46.01273,0,Insert,269716379,B,1000,140400.0,G
46.013217,0,Cancel,269716379,,-1000,,
46.013907,0,Cancel,368,,-12,,
46.013924,1,Insert,370,B,12,140500.0,G
46.013986,0,Cancel,369,,-15,,
46.014032,1,Insert,371,A,15,141200.0,G
46.014079,0,Cancel,142,,-50,,
46.014114,0,Cancel,143,,-50,,
46.014136,1,Insert,144,B,50,140800.0,G
46.015305,0,Insert,269716403,A,1000,140900.0,G
46.043637,0,Insert,269716771,A,2000,141200.0,G
46.066187,0,Cancel,269716403,,-1000,,
46.082011,0,Insert,269717223,B,1000,140400.0,G
46.098375,0,Cancel,7017203,,-10000,,
46.098375,0,Cancel,7017204,,-10000,,
46.098375,1,Insert,7017205,A,10000,141400.0,G
46.098375,1,Insert,7017206,B,10000,140200.0,G
46.101669,0,Insert,269717463,A,1000,140900.0,G
46.101707,0,Cancel,269717223,,-1000,,
46.105653,0,Insert,269717515,A,1000,140900.0,G
46.123092,0,Insert,269717811,A,8000,140900.0,G
46.146745,0,Insert,269718327,B,1600,140600.0,G
46.174422,0,Cancel,269717515,,-1000,,
46.174433,0,Cancel,269717811,,-8000,,
46.174646,0,Cancel,269716131,,-2000,,
46.174646,0,Insert,269718523,B,2000,140600.0,G
46.174726,0,Insert,269718527,B,1000,140400.0,G
46.180326,0,Cancel,269717463,,-1000,,
46.181232,0,Cancel,269701559,,-1000,,
46.18126,0,Cancel,269710255,,-1000,,
46.181465,0,Insert,269718687,B,1000,140700.0,G
46.182044,0,Cancel,269710243,,-1000,,
46.182243,0,Cancel,269709067,,-2000,,
46.182243,0,Insert,269718755,B,2000,106900.0,G
46.182978,0,Insert,269718787,B,8000,140800.0,G
46.183003,0,Cancel,269713779,,-1000,,
46.183004,0,Cancel,269715195,,-1000,,
46.183006,0,Cancel,269710251,,-2000,,
46.183011,0,Insert,269718791,B,720,140800.0,G
46.183034,0,Insert,269718795,B,1000,111200.0,G
46.183058,0,Insert,269718799,A,1000,185200.0,G
46.189708,0,Cancel,269707791,,-1000,,
46.18972,0,Insert,269718931,B,1000,139300.0,G
46.189953,0,Cancel,269716771,,-2000,,
46.190056,0,Cancel,269715415,,-1000,,
46.190059,0,Insert,269718963,B,1000,140800.0,G
46.19116,0,Cancel,269704931,,-8000,,
46.191695,0,Insert,269719027,B,1000,140800.0,G
46.252414,0,Cancel,269688567,,-1000,,
46.262665,0,Insert,269719771,B,1000,140200.0,G
46.26331,0,Cancel,130,,-12,,
46.26351,0,Insert,269719791,B,1000,140400.0,G
46.263695,0,Cancel,326,,-50,,
46.263766,1,Insert,330,B,50,140700.0,G
46.263848,0,Cancel,151,,-14,,
46.26386,1,Insert,152,B,14,140600.0,G
46.263966,0,Cancel,181,,-33,,
46.263986,1,Insert,182,B,33,140700.0,G
46.264086,1,Insert,131,B,12,140800.0,G
46.264292,0,Cancel,146,,-45,,
46.264648,0,Cancel,370,,-12,,
46.264696,1,Insert,372,B,12,140700.0,G
46.264731,0,Cancel,371,,-15,,
46.264761,1,Insert,373,A,15,141200.0,G
46.264798,1,Insert,145,A,50,141000.0,G
46.264866,1,Insert,147,B,45,140700.0,G
46.280561,0,Cancel,269698791,,-1000,,
46.282427,0,Insert,269720199,A,1000,142500.0,G
46.290931,0,Insert,269720391,A,2000,142200.0,G
46.307505,0,Cancel,269698459,,-1000,,
46.307505,0,Cancel,269698463,,-1000,,
46.30753,0,Cancel,269700711,,-1000,,
46.307532,0,Cancel,269716155,,-1000,,
46.307537,0,Insert,269720619,A,1000,141000.0,G
46.307561,0,Insert,269720635,A,1000,170600.0,G
46.307588,0,Insert,269720639,B,1000,96600.0,G
46.358057,0,Insert,269722295,A,1000,141000.0,G
46.360396,0,Insert,269722331,A,2000,141900.0,G
46.360957,0,Cancel,269720619,,-1000,,
46.360973,0,Insert,269722351,A,1000,141300.0,G
46.361162,0,Cancel,269714063,,-2000,,
46.361162,0,Insert,269722399,A,2000,175600.0,G
46.361227,0,Cancel,269722399,,-2000,,
46.361227,0,Insert,269722407,A,2000,175500.0,G
46.376441,0,Insert,269722707,A,8000,141200.0,G
46.421711,0,Cancel,7017205,,-10000,,
46.421711,0,Cancel,7017206,,-10000,,
46.421711,1,Insert,7017207,A,10000,141500.0,G
46.421711,1,Insert,7017208,B,10000,140300.0,G
46.421879,0,Insert,269723299,A,1000,141300.0,G
46.421908,0,Cancel,269718787,,-8000,,
46.422197,0,Cancel,269722407,,-2000,,
46.422197,0,Insert,269723327,A,2000,175600.0,G
46.431887,0,Cancel,269667639,,-1000,,
46.433215,0,Insert,269723543,A,1000,146000.0,G
46.46968,0,Cancel,269719027,,-1000,,
46.470773,0,Insert,269723975,B,8000,140800.0,G
46.470779,0,Insert,269723979,A,8000,141000.0,G
46.470779,0,Cancel,269720199,,-1000,,
46.470822,0,Insert,269723983,A,1000,142400.0,G
46.470837,0,Cancel,269723327,,-2000,,
46.470837,0,Insert,269723987,A,2000,175500.0,G
46.471119,0,Cancel,269723975,,-8000,,
46.471121,0,Cancel,269718963,,-1000,,
46.471157,0,Cancel,269718687,,-1000,,
46.471168,0,Insert,269724019,A,2000,140900.0,G
46.471183,0,Insert,269724027,A,1000,140900.0,G
46.471183,0,Insert,269724031,A,1000,140900.0,G
46.471189,0,Insert,269724035,A,720,141000.0,G
46.471202,0,Insert,269724047,A,3000,141100.0,G
46.47126,0,Insert,269724075,A,2000,141200.0,G
46.471269,0,Insert,269724079,B,1000,140700.0,G
46.471272,0,Cancel,269720391,,-2000,,
46.471286,0,Cancel,269722331,,-2000,,
46.471388,0,Cancel,269722295,,-1000,,
46.471389,0,Insert,269724095,A,1000,140900.0,G
46.471426,0,Cancel,269718791,,-720,,
46.471457,0,Cancel,269718527,,-1000,,
46.471459,0,Insert,269724119,A,1000,140900.0,G
46.471479,0,Cancel,269724079,,-1000,,
46.471479,0,Insert,269724127,B,1000,140700.0,G
46.471479,0,Insert,269724131,A,1000,140900.0,G
46.471485,0,Insert,269724139,B,1000,140100.0,G
46.471507,0,Insert,269724147,B,2000,139800.0,G
46.471625,0,Cancel,269718755,,-2000,,
46.471625,0,Insert,269724163,B,2000,106800.0,G
46.47165,0,Cancel,269724131,,-1000,,
46.47255,0,Insert,269724255,B,1000,140400.0,G
46.473042,0,Cancel,269724255,,-1000,,
46.518225,0,Cancel,131,,-12,,
46.518347,0,Cancel,152,,-14,,
46.51838,1,Insert,153,B,14,140500.0,G
46.518763,0,Cancel,330,,-50,,
46.518808,1,Insert,332,B,50,140600.0,G
46.518889,0,Cancel,182,,-33,,
46.5189,1,Insert,183,B,33,140600.0,G
46.519005,1,Insert,132,B,12,140700.0,G
46.519048,0,Cancel,147,,-45,,
46.519074,0,Cancel,372,,-12,,
46.519085,1,Insert,374,B,12,140500.0,G
46.519114,0,Cancel,373,,-15,,
46.519146,1,Insert,375,A,15,141100.0,G
46.519169,0,Cancel,144,,-50,,
46.519196,0,Cancel,145,,-50,,
46.519218,1,Insert,146,B,50,140700.0,G
46.519267,1,Insert,148,B,45,140600.0,G
46.545984,0,Insert,269725359,B,1000,140400.0,G
46.546007,0,Cancel,269718799,,-1000,,
46.546008,0,Cancel,269724119,,-1000,,
46.546041,0,Insert,269725363,B,1000,140700.0,G
46.546067,0,Insert,269725367,A,1000,185100.0,G
46.55406,0,Cancel,269725363,,-1000,,
46.570017,0,Insert,269725679,A,1000,140900.0,G
46.570045,0,Insert,269725687,A,1000,140900.0,G
46.570051,0,Cancel,269725359,,-1000,,
46.570485,0,Insert,269725711,A,8000,140900.0,G
46.571619,0,Insert,269725871,A,1000,141000.0,G
46.631145,0,Cancel,269725711,,-8000,,
46.631156,0,Cancel,269724035,,-720,,
46.63117,0,Cancel,269718795,,-1000,,
46.631186,0,Cancel,269725679,,-1000,,
46.631192,0,Cancel,269724095,,-1000,,
46.631197,0,Insert,269726423,B,1000,140700.0,G
46.631216,0,Cancel,269723979,,-8000,,
46.631249,0,Insert,269726447,B,1000,140400.0,G
46.631251,0,Cancel,269725687,,-1000,,
46.631284,0,Insert,269726467,B,8000,140700.0,G
46.631402,0,Cancel,269724019,,-2000,,
46.631523,0,Cancel,269723299,,-1000,,
46.631705,0,Cancel,269724075,,-2000,,
46.631713,0,Cancel,269724047,,-3000,,
46.631736,0,Insert,269726687,B,8000,140800.0,G
46.631755,0,Cancel,269724163,,-2000,,
46.631755,0,Insert,269726707,B,2000,106900.0,G
46.631762,0,Cancel,269726467,,-8000,,
46.631772,0,Insert,269726723,B,3000,140600.0,G
46.631778,0,Cancel,269694191,,-3000,,
46.631789,0,Cancel,269724139,,-1000,,
46.631799,0,Insert,269726735,B,720,140800.0,G
46.631877,0,Cancel,269723983,,-1000,,
46.631901,0,Cancel,269724147,,-2000,,
46.632046,0,Cancel,269726423,,-1000,,
46.632061,0,Insert,269726767,B,2000,140500.0,G
46.632155,0,Insert,269726775,B,1000,140700.0,G
46.633244,0,Cancel,269726767,,-2000,,
46.633825,0,Cancel,269725871,,-1000,,
46.634105,0,Insert,269727003,B,2000,140500.0,G
46.63539,0,Cancel,269727003,,-2000,,
46.639355,0,Insert,269727095,A,8000,141000.0,G
46.64476,0,Cancel,269726775,,-1000,,
46.661584,0,Cancel,269726687,,-8000,,
46.661588,0,Insert,269727395,B,1000,140700.0,G
46.66197,0,Insert,269727411,B,2000,140500.0,G
46.690559,0,Cancel,7017207,,-10000,,
46.690559,0,Cancel,7017208,,-10000,,
46.690559,1,Insert,7017209,A,10000,141400.0,G
46.690559,1,Insert,7017210,B,10000,140200.0,G
46.702446,0,Insert,269727827,A,1000,142400.0,G
46.702471,0,Cancel,269725367,,-1000,,
46.702472,0,Insert,269727831,B,1000,111200.0,G
46.717434,0,Cancel,132,,-12,,
46.717825,0,Cancel,332,,-50,,
46.717881,1,Insert,334,B,50,140700.0,G
46.717973,0,Cancel,183,,-33,,
46.718008,1,Insert,184,B,33,140700.0,G
46.718051,0,Cancel,153,,-14,,
46.718075,1,Insert,154,B,14,140600.0,G
46.71818,0,Cancel,148,,-45,,
46.718229,0,Cancel,374,,-12,,
46.718241,1,Insert,376,B,12,140600.0,G
46.718275,0,Cancel,375,,-15,,
46.718297,1,Insert,377,A,15,141100.0,G
46.71831,1,Insert,147,A,50,140900.0,G
46.718375,1,Insert,149,B,45,140700.0,G
46.732387,0,Insert,269728003,A,2000,142200.0,G
46.73241,0,Cancel,269720639,,-1000,,
46.732413,0,Insert,269728007,A,1000,185200.0,G
46.774898,0,Cancel,269727095,,-8000,,
46.774898,0,Insert,269728423,B,8000,140800.0,G
46.774919,0,Cancel,269720635,,-1000,,
46.77492,0,Insert,269728427,B,1000,96500.0,G
46.77493,0,Insert,269728439,B,1000,140800.0,G
46.774953,0,Insert,269728443,A,1000,170500.0,G
46.782896,0,Cancel,269724027,,-1000,,
46.835212,0,Cancel,269728423,,-8000,,
46.835253,0,Insert,269729907,A,8000,141000.0,G
46.83528,0,Cancel,269728439,,-1000,,
46.83573,0,Cancel,269727395,,-1000,,
46.846699,0,Cancel,269726707,,-2000,,
46.846699,0,Insert,269730027,B,2000,106800.0,G
46.851803,0,Cancel,269726447,,-1000,,
46.852075,0,Cancel,269727411,,-2000,,
46.859913,0,Insert,269730223,B,8000,140800.0,G
46.859988,0,Cancel,269730027,,-2000,,
46.859988,0,Insert,269730231,B,2000,106900.0,G
46.860321,0,Insert,269730243,B,1000,140700.0,G
46.867965,0,Cancel,269730223,,-8000,,
46.868201,0,Cancel,269729907,,-8000,,
46.868211,0,Insert,269730331,B,2000,140500.0,G
46.869111,1,Insert,5096664,A,24,140400.0,G
46.934933,0,Cancel,7017209,,-10000,,
46.934933,0,Cancel,7017210,,-10000,,
46.934933,1,Insert,7017211,A,10000,141400.0,G
46.934933,1,Insert,7017212,B,10000,140200.0,G
47.010873,0,Insert,269731579,A,8000,141000.0,G
47.011859,0,Cancel,269730231,,-2000,,
47.011859,0,Insert,269731599,B,2000,106800.0,G
47.014195,0,Cancel,269730331,,-2000,,
47.023409,0,Cancel,269730243,,-1000,,
47.023494,0,Insert,269732443,B,8000,140800.0,G
47.023574,0,Cancel,269731599,,-2000,,
47.023574,0,Insert,269732463,B,2000,106900.0,G
47.024018,0,Cancel,269726735,,-720,,
47.024362,0,Insert,269732559,A,1000,140900.0,G
47.024525,0,Cancel,269726723,,-3000,,
47.024525,0,Cancel,269732443,,-8000,,
47.024536,0,Insert,269732567,A,1000,140900.0,G
47.024536,0,Insert,269732571,A,1000,140900.0,G
47.02455,0,Cancel,269728007,,-1000,,
47.024559,0,Insert,269732583,A,1000,140900.0,G
47.024564,0,Insert,269732591,A,1000,140900.0,G
47.024599,0,Insert,269732599,A,8000,140900.0,G
47.024667,0,Cancel,269718931,,-1000,,
47.024725,0,Insert,269732623,B,2000,139800.0,G
47.02476,0,Cancel,269732591,,-1000,,
47.024865,0,Insert,269732647,B,1000,140100.0,G
47.025789,0,Cancel,269732463,,-2000,,
47.025789,0,Insert,269732687,B,2000,106800.0,G
47.025904,0,Cancel,269732567,,-1000,,
47.025915,0,Cancel,269732599,,-8000,,
47.025995,0,Insert,269732703,B,8000,140700.0,G
47.026021,0,Cancel,269732583,,-1000,,
47.026168,0,Insert,269732727,B,1000,140400.0,G
47.026535,0,Cancel,269724127,,-1000,,
47.026538,0,Insert,269732755,B,1000,140800.0,G
47.026561,0,Cancel,269732703,,-8000,,
47.026568,0,Cancel,269732623,,-2000,,
47.026571,0,Insert,269732759,B,2000,140500.0,G
47.026571,0,Insert,269732763,B,3000,140600.0,G
47.026616,0,Cancel,269732687,,-2000,,
47.026616,0,Insert,269732771,B,2000,106900.0,G
47.02664,0,Cancel,269732647,,-1000,,
47.026642,0,Insert,269732775,B,1000,140700.0,G
47.02679,0,Cancel,269732559,,-1000,,
47.028777,0,Insert,269732875,B,50,140700.0,G
47.032079,0,Insert,269732971,B,710,140800.0,G
47.03257,0,Insert,269732987,B,8000,140800.0,G
47.032682,0,Cancel,269732775,,-1000,,
47.032682,0,Cancel,269732755,,-1000,,
47.032694,0,Cancel,269732759,,-2000,,
47.040565,0,Cancel,269732987,,-8000,,
47.040643,0,Cancel,269731579,,-8000,,
47.040763,0,Insert,269733099,B,1000,140700.0,G
47.040873,0,Cancel,269733099,,-1000,,
47.040977,0,Insert,269733107,B,1000,140700.0,G
47.041886,0,Cancel,269733107,,-1000,,
47.041899,0,Insert,269733115,A,8000,141000.0,G
47.041987,0,Insert,269733123,B,8000,140800.0,G
47.042347,0,Cancel,269732763,,-3000,,
47.042355,0,Insert,269733147,A,1000,140900.0,G
47.042581,0,Cancel,269732971,,-710,,
47.042886,0,Cancel,269732727,,-1000,,
47.043802,0,Cancel,269733123,,-8000,,
47.04383,0,Insert,269733263,A,1000,140900.0,G
47.043835,0,Insert,269733267,B,1000,140100.0,G
47.043835,0,Insert,269733271,B,2000,139800.0,G
47.043908,0,Cancel,269728003,,-2000,,
47.043914,0,Insert,269733299,A,1000,140900.0,G
47.043914,0,Insert,269733303,B,1000,140700.0,G
47.043919,0,Insert,269733307,A,2000,141200.0,G
47.044003,1,Insert,133,B,12,140800.0,G
47.04456,0,Cancel,269732771,,-2000,,
47.04456,0,Insert,269733367,B,2000,106800.0,G
47.04486,1,Insert,162,A,20,140900.0,G
47.044991,0,Cancel,376,,-12,,
47.045004,1,Insert,378,B,12,140600.0,G
47.045049,0,Cancel,377,,-15,,
47.045086,1,Insert,379,A,15,141200.0,G
47.047033,0,Insert,269733499,A,8000,140900.0,G
47.050743,0,Insert,269733655,B,1000,106700.0,G
47.062502,0,Insert,269733839,B,1000,139200.0,G
47.062527,0,Insert,269733843,A,1000,185100.0,G
47.07671,0,Cancel,269733499,,-8000,,
47.081436,0,Cancel,269733147,,-1000,,
47.081476,0,Cancel,269733299,,-1000,,
47.081507,0,Insert,269734079,B,1000,140400.0,G
47.08172,0,Insert,269734099,A,1000,140900.0,G
47.092599,0,Insert,269734539,B,8000,140700.0,G
47.092602,0,Cancel,269734099,,-1000,,
47.092634,0,Cancel,269733263,,-1000,,
47.092923,0,Insert,269734547,A,1000,140900.0,G
47.102612,0,Cancel,269734547,,-1000,,
47.107809,1,Insert,5096665,A,16,141700.0,G
47.119242,0,Insert,269735047,A,1000,140900.0,G
47.126691,0,Cancel,269734079,,-1000,,
47.127276,0,Cancel,269734539,,-8000,,
47.129129,0,Insert,269735199,A,8000,140900.0,G
47.129158,0,Insert,269735203,A,1000,140900.0,G
47.148009,0,Insert,269736131,A,1000,140900.0,G
47.155766,0,Insert,269736295,A,1000,140900.0,G
47.156252,0,Insert,269736311,A,1000,140800.0,G
47.156258,0,Insert,269736319,A,1000,140800.0,G
47.156288,0,Insert,269736347,A,3000,141100.0,G
47.156351,0,Cancel,269723987,,-2000,,
47.156351,0,Insert,269736379,A,2000,175400.0,G
47.156354,0,Cancel,269682847,,-1000,,
47.156359,0,Cancel,269722351,,-1000,,
47.156366,0,Cancel,269714035,,-2000,,
47.156381,0,Cancel,269683223,,-1000,,
47.156606,0,Cancel,269689499,,-2000,,
47.156969,0,Cancel,269727827,,-1000,,
47.157006,0,Insert,269736523,B,1000,140600.0,G
47.15817,0,Cancel,269723543,,-1000,,
47.158464,0,Cancel,269736523,,-1000,,
47.158523,0,Insert,269736651,A,1000,140800.0,G
47.158661,0,Cancel,269682571,,-8000,,
47.158667,0,Cancel,269733303,,-1000,,
47.158743,0,Insert,269736787,B,50,135500.0,G
47.158778,0,Insert,269736819,A,1000,141000.0,G
47.158853,0,Insert,269736911,A,1000,140800.0,G
47.158918,0,Cancel,269719771,,-1000,,
47.158963,0,Cancel,269719791,,-1000,,
47.159053,0,Insert,269737071,A,1000,140800.0,G
47.159073,0,Cancel,269718523,,-2000,,
47.159073,0,Insert,269737099,B,2000,139600.0,G
47.159131,0,Cancel,269682607,,-710,,
47.159133,0,Insert,269737151,A,1000,141100.0,G
47.159144,0,Cancel,269701783,,-2000,,
47.159244,0,Cancel,269733839,,-1000,,
47.159425,0,Cancel,269686431,,-1000,,
47.159444,0,Insert,269737383,A,8000,140800.0,G
47.159541,0,Cancel,269678803,,-2000,,
47.159586,0,Cancel,269737151,,-1000,,
47.159782,0,Insert,269737631,B,1000,140500.0,G
47.15981,0,Cancel,269682667,,-2000,,
47.15981,0,Insert,269737647,B,2000,139500.0,G
47.159943,0,Insert,269737755,A,1000,141200.0,G
47.160474,0,Insert,269737995,A,1000,141000.0,G
47.160898,0,Cancel,269737995,,-1000,,
47.160957,0,Cancel,269737383,,-8000,,
47.160957,0,Cancel,269735199,,-8000,,
47.160957,0,Cancel,269736295,,-1000,,
47.160995,0,Cancel,269736651,,-1000,,
47.161009,0,Cancel,269736347,,-3000,,
47.161031,0,Insert,269738207,A,2000,140900.0,G
47.16104,0,Cancel,269694287,,-8000,,
47.16104,0,Cancel,269733115,,-8000,,
47.161104,0,Insert,269738255,A,1000,140800.0,G
47.16119,0,Cancel,269738255,,-1000,,
47.161192,0,Cancel,269678799,,-1000,,
47.161418,0,Insert,269738375,A,1000,140800.0,G
47.162436,0,Cancel,269738375,,-1000,,
47.162499,0,Insert,269738587,B,1000,140600.0,G
47.162731,0,Cancel,269738207,,-2000,,
47.16276,0,Cancel,269737071,,-1000,,
47.163047,0,Cancel,269738587,,-1000,,
47.163066,0,Insert,269738663,A,2000,140900.0,G
47.163281,0,Insert,269738695,A,1000,145800.0,G
47.164144,0,Insert,269738739,A,1000,140800.0,G
47.164802,0,Cancel,269738739,,-1000,,
47.165252,0,Insert,269738783,B,1000,140600.0,G
47.165299,0,Cancel,269738663,,-2000,,
47.165348,0,Insert,269738811,B,720,140700.0,G
47.165381,0,Cancel,269736911,,-1000,,
47.166331,1,Insert,5096666,B,47,141300.0,G
47.168087,0,Cancel,269738811,,-720,,
47.168306,0,Insert,269739119,A,2000,140900.0,G
47.170942,0,Cancel,269739119,,-2000,,
47.171039,0,Insert,269739219,B,710,140700.0,G
47.171042,0,Cancel,269738783,,-1000,,
47.17115,0,Insert,269739283,B,1000,140600.0,G
47.171361,0,Insert,269739307,B,2000,140400.0,G
47.171393,0,Insert,269739315,B,8000,140700.0,G
47.171472,0,Insert,269739331,A,1000,140800.0,G
47.171638,0,Insert,269739363,B,1000,140700.0,G
47.176708,0,Cancel,269739363,,-1000,,
47.176718,0,Cancel,269739315,,-8000,,
47.17678,0,Cancel,269739283,,-1000,,
47.176784,0,Cancel,269739307,,-2000,,
47.176802,0,Cancel,269739331,,-1000,,
47.176887,0,Insert,269739635,B,1000,140600.0,G
47.177032,0,Cancel,269736131,,-1000,,
47.177069,0,Insert,269739651,A,2000,140900.0,G
47.179171,0,Cancel,269739635,,-1000,,
47.179181,0,Cancel,269739219,,-710,,
47.179313,0,Insert,269739751,B,1000,140600.0,G
47.179355,0,Cancel,269739751,,-1000,,
47.179493,0,Insert,269739787,A,1000,140800.0,G
47.179518,0,Insert,269739795,A,1000,140800.0,G
47.182735,0,Cancel,269739787,,-1000,,
47.182933,0,Insert,269739927,A,8000,141100.0,G
47.182945,0,Insert,269739939,A,8000,141000.0,G
47.183158,0,Insert,269739963,A,1000,140800.0,G
47.183573,0,Insert,269739975,A,1000,141000.0,G
47.183734,0,Insert,269739983,A,8000,140900.0,G
47.184176,0,Insert,269740011,A,1000,140800.0,G
47.190669,0,Cancel,269740011,,-1000,,
47.21592,0,Cancel,334,,-50,,
47.215968,0,Cancel,322,,-16,,
47.216004,1,Insert,337,B,50,140600.0,G
47.216015,1,Insert,338,A,16,140900.0,G
47.216065,0,Cancel,133,,-12,,
47.216102,0,Cancel,127,,-69,,
47.216139,0,Cancel,154,,-14,,
47.216163,0,Cancel,149,,-14,,
47.216181,1,Insert,155,B,14,140500.0,G
47.21619,1,Insert,156,A,14,141000.0,G
47.216209,0,Cancel,184,,-33,,
47.216233,0,Cancel,179,,-33,,
47.216253,1,Insert,185,B,33,140600.0,G
47.21626,1,Insert,186,A,33,140900.0,G
47.216278,1,Insert,163,B,16,140700.0,G
